game_number,game_id,match_number,rounds_played,winner_team,winner_label,team1_score,team2_score,trump_card,trump_suit,phase,finished_at
108,INPROC_5CB7BB,1,10,team1,Team 1 (N/S),87,33,0,♣,finished,2026-05-11T16:21:10.789216+00:00
109,INPROC_A49482,1,10,team1,Team 1 (N/S),98,22,27,♥,finished,2026-05-11T16:21:10.808947+00:00
110,INPROC_0E118A,1,10,team2,Team 2 (E/W),14,106,21,♥,finished,2026-05-11T16:21:10.827567+00:00
111,INPROC_07FB6C,1,10,team1,Team 1 (N/S),67,53,6,♣,finished,2026-05-11T16:21:10.845796+00:00
112,INPROC_D2547E,1,10,team2,Team 2 (E/W),50,70,39,♠,finished,2026-05-11T16:21:10.864587+00:00
113,INPROC_F30FF3,1,10,team2,Team 2 (E/W),26,94,20,♥,finished,2026-05-11T16:21:10.882984+00:00
114,INPROC_059B52,1,10,team1,Team 1 (N/S),67,53,33,♠,finished,2026-05-11T16:21:10.901081+00:00
115,INPROC_F97E95,1,10,team1,Team 1 (N/S),65,55,37,♠,finished,2026-05-11T16:21:10.919392+00:00
116,INPROC_5A9142,1,10,team2,Team 2 (E/W),48,72,11,♦,finished,2026-05-11T16:21:10.938353+00:00
117,INPROC_CB3549,1,10,team1,Team 1 (N/S),72,48,37,♠,finished,2026-05-11T16:21:10.956327+00:00
118,INPROC_8DF8CE,1,10,team2,Team 2 (E/W),43,77,14,♦,finished,2026-05-11T16:21:10.978433+00:00
119,INPROC_CF510B,1,10,team2,Team 2 (E/W),54,66,28,♥,finished,2026-05-11T16:21:10.996937+00:00
120,INPROC_9C791D,1,10,team1,Team 1 (N/S),93,27,22,♥,finished,2026-05-11T16:21:11.017261+00:00
121,INPROC_EB39DE,1,10,team1,Team 1 (N/S),90,30,0,♣,finished,2026-05-11T16:21:11.036799+00:00
122,INPROC_FCED20,1,10,team2,Team 2 (E/W),37,83,24,♥,finished,2026-05-11T16:21:11.055661+00:00
123,INPROC_2DF5D0,1,10,team2,Team 2 (E/W),37,83,37,♠,finished,2026-05-11T16:21:11.075590+00:00
124,INPROC_B39396,1,10,team1,Team 1 (N/S),97,23,30,♠,finished,2026-05-11T16:21:11.093797+00:00
125,INPROC_2AA3E1,1,10,team2,Team 2 (E/W),21,99,1,♣,finished,2026-05-11T16:21:11.114168+00:00
126,INPROC_02A858,1,10,team2,Team 2 (E/W),38,82,2,♣,finished,2026-05-11T16:21:11.133759+00:00
127,INPROC_F91EA2,1,10,team2,Team 2 (E/W),50,70,27,♥,finished,2026-05-11T16:21:11.151375+00:00
128,INPROC_7EBA5C,1,10,team1,Team 1 (N/S),73,47,33,♠,finished,2026-05-11T16:21:11.169404+00:00
129,INPROC_8AE82D,1,10,team2,Team 2 (E/W),51,69,16,♦,finished,2026-05-11T16:21:11.187227+00:00
130,INPROC_8736AE,1,10,team2,Team 2 (E/W),35,85,38,♠,finished,2026-05-11T16:21:11.204558+00:00
131,INPROC_8456AB,1,10,team1,Team 1 (N/S),100,20,38,♠,finished,2026-05-11T16:21:11.222501+00:00
132,INPROC_DC57A9,1,10,team1,Team 1 (N/S),64,56,22,♥,finished,2026-05-11T16:21:11.239864+00:00
133,INPROC_8C71AD,1,10,team2,Team 2 (E/W),30,90,2,♣,finished,2026-05-11T16:21:11.257982+00:00
134,INPROC_16D1BF,1,10,team1,Team 1 (N/S),67,53,5,♣,finished,2026-05-11T16:21:11.275566+00:00
135,INPROC_D999CB,1,10,team1,Team 1 (N/S),76,44,32,♠,finished,2026-05-11T16:21:11.293193+00:00
136,INPROC_716655,1,10,team1,Team 1 (N/S),101,19,5,♣,finished,2026-05-11T16:21:11.311165+00:00
137,INPROC_19AA1D,1,10,team1,Team 1 (N/S),95,25,15,♦,finished,2026-05-11T16:21:11.328749+00:00
138,INPROC_ADFD0B,1,10,team2,Team 2 (E/W),24,96,9,♣,finished,2026-05-11T16:21:11.346725+00:00
139,INPROC_658C62,1,10,team2,Team 2 (E/W),46,74,39,♠,finished,2026-05-11T16:21:11.364884+00:00
140,INPROC_EF1918,1,10,team1,Team 1 (N/S),61,59,24,♥,finished,2026-05-11T16:21:11.382275+00:00
141,INPROC_AA2232,1,10,team1,Team 1 (N/S),72,48,32,♠,finished,2026-05-11T16:21:11.400250+00:00
142,INPROC_FB1D7B,1,10,team2,Team 2 (E/W),48,72,36,♠,finished,2026-05-11T16:21:11.419544+00:00
143,INPROC_F9E82B,1,10,team2,Team 2 (E/W),47,73,36,♠,finished,2026-05-11T16:21:11.439982+00:00
144,INPROC_25122B,1,10,team1,Team 1 (N/S),74,46,21,♥,finished,2026-05-11T16:21:11.458435+00:00
145,INPROC_2F897D,1,10,team1,Team 1 (N/S),63,57,24,♥,finished,2026-05-11T16:21:11.476906+00:00
146,INPROC_5B6DDA,1,10,team1,Team 1 (N/S),91,29,36,♠,finished,2026-05-11T16:21:11.496005+00:00
147,INPROC_43370B,1,10,team2,Team 2 (E/W),47,73,17,♦,finished,2026-05-11T16:21:11.513426+00:00
148,INPROC_D8AB44,1,10,team1,Team 1 (N/S),72,48,6,♣,finished,2026-05-11T16:21:11.531406+00:00
149,INPROC_296998,1,10,team2,Team 2 (E/W),57,63,33,♠,finished,2026-05-11T16:21:11.548974+00:00
150,INPROC_F83D77,1,10,team1,Team 1 (N/S),62,58,14,♦,finished,2026-05-11T16:21:11.567581+00:00
151,INPROC_975039,1,10,team1,Team 1 (N/S),61,59,30,♠,finished,2026-05-11T16:21:11.584747+00:00
152,INPROC_62B422,1,10,team2,Team 2 (E/W),51,69,37,♠,finished,2026-05-11T16:21:11.602693+00:00
153,INPROC_49AE3F,1,10,team1,Team 1 (N/S),108,12,3,♣,finished,2026-05-11T16:21:11.619605+00:00
154,INPROC_456A3E,1,10,team1,Team 1 (N/S),89,31,14,♦,finished,2026-05-11T16:21:11.637529+00:00
155,INPROC_035381,1,10,team2,Team 2 (E/W),47,73,23,♥,finished,2026-05-11T16:21:11.654867+00:00
156,INPROC_237D1C,1,10,team2,Team 2 (E/W),59,61,0,♣,finished,2026-05-11T16:21:11.673733+00:00
157,INPROC_9FF7B1,1,10,team2,Team 2 (E/W),25,95,27,♥,finished,2026-05-11T16:21:11.690790+00:00
158,INPROC_3FA945,1,10,team1,Team 1 (N/S),89,31,24,♥,finished,2026-05-11T16:21:11.708696+00:00
159,INPROC_9943B7,1,10,team1,Team 1 (N/S),71,49,18,♦,finished,2026-05-11T16:21:11.726004+00:00
160,INPROC_D050C4,1,10,team2,Team 2 (E/W),23,97,30,♠,finished,2026-05-11T16:21:11.744344+00:00
161,INPROC_4B5D46,1,10,team2,Team 2 (E/W),47,73,34,♠,finished,2026-05-11T16:21:11.760313+00:00
162,INPROC_6DC8F2,1,10,team1,Team 1 (N/S),69,51,12,♦,finished,2026-05-11T16:21:11.780615+00:00
163,INPROC_E5C047,1,10,team1,Team 1 (N/S),95,25,32,♠,finished,2026-05-11T16:21:11.798563+00:00
164,INPROC_8A7A74,1,10,team2,Team 2 (E/W),59,61,17,♦,finished,2026-05-11T16:21:11.815839+00:00
165,INPROC_EDCDEE,1,10,draw,draw,60,60,26,♥,finished,2026-05-11T16:21:11.833923+00:00
166,INPROC_E1AC50,1,10,team2,Team 2 (E/W),23,97,31,♠,finished,2026-05-11T16:21:11.851527+00:00
167,INPROC_3876EB,1,10,team2,Team 2 (E/W),45,75,12,♦,finished,2026-05-11T16:21:11.869909+00:00
168,INPROC_7B4813,1,10,team2,Team 2 (E/W),48,72,22,♥,finished,2026-05-11T16:21:11.887273+00:00
169,INPROC_CCFB0F,1,10,team2,Team 2 (E/W),53,67,11,♦,finished,2026-05-11T16:21:11.905092+00:00
170,INPROC_D77319,1,10,team1,Team 1 (N/S),93,27,28,♥,finished,2026-05-11T16:21:11.922174+00:00
171,INPROC_79583C,1,10,team1,Team 1 (N/S),114,6,0,♣,finished,2026-05-11T16:21:11.940304+00:00
172,INPROC_98F0EB,1,10,team2,Team 2 (E/W),16,104,39,♠,finished,2026-05-11T16:21:11.957290+00:00
173,INPROC_55B9D7,1,10,team2,Team 2 (E/W),32,88,33,♠,finished,2026-05-11T16:21:11.975582+00:00
174,INPROC_0C8B7D,1,10,team1,Team 1 (N/S),69,51,11,♦,finished,2026-05-11T16:21:11.992686+00:00
175,INPROC_6261E5,1,10,team2,Team 2 (E/W),34,86,27,♥,finished,2026-05-11T16:21:12.011080+00:00
176,INPROC_498974,1,10,team1,Team 1 (N/S),88,32,15,♦,finished,2026-05-11T16:21:12.030162+00:00
177,INPROC_13F9F8,1,10,team1,Team 1 (N/S),71,49,12,♦,finished,2026-05-11T16:21:12.047684+00:00
178,INPROC_A44D30,1,10,team2,Team 2 (E/W),37,83,5,♣,finished,2026-05-11T16:21:12.065662+00:00
179,INPROC_21853B,1,10,team2,Team 2 (E/W),46,74,26,♥,finished,2026-05-11T16:21:12.083175+00:00
180,INPROC_62B803,1,10,team2,Team 2 (E/W),26,94,35,♠,finished,2026-05-11T16:21:12.101180+00:00
181,INPROC_F5499E,1,10,team2,Team 2 (E/W),34,86,12,♦,finished,2026-05-11T16:21:12.118019+00:00
182,INPROC_A2C1F6,1,10,team1,Team 1 (N/S),90,30,12,♦,finished,2026-05-11T16:21:12.135965+00:00
183,INPROC_4250CA,1,10,team2,Team 2 (E/W),40,80,29,♥,finished,2026-05-11T16:21:12.154116+00:00
184,INPROC_199B02,1,10,team2,Team 2 (E/W),37,83,19,♦,finished,2026-05-11T16:21:12.171658+00:00
185,INPROC_6E32DF,1,10,team1,Team 1 (N/S),68,52,39,♠,finished,2026-05-11T16:21:12.189898+00:00
186,INPROC_E2A697,1,10,team1,Team 1 (N/S),80,40,20,♥,finished,2026-05-11T16:21:12.207022+00:00
187,INPROC_A44414,1,10,team1,Team 1 (N/S),103,17,37,♠,finished,2026-05-11T16:21:12.225273+00:00
188,INPROC_C5BDB8,1,10,team2,Team 2 (E/W),40,80,20,♥,finished,2026-05-11T16:21:12.242665+00:00
189,INPROC_5DAAB2,1,10,team1,Team 1 (N/S),62,58,20,♥,finished,2026-05-11T16:21:12.260339+00:00
190,INPROC_1479B1,1,10,team2,Team 2 (E/W),7,113,14,♦,finished,2026-05-11T16:21:12.278783+00:00
191,INPROC_B66730,1,10,team1,Team 1 (N/S),66,54,24,♥,finished,2026-05-11T16:21:12.296513+00:00
192,INPROC_74905B,1,10,team2,Team 2 (E/W),43,77,17,♦,finished,2026-05-11T16:21:12.314830+00:00
193,INPROC_96C282,1,10,team1,Team 1 (N/S),64,56,16,♦,finished,2026-05-11T16:21:12.331977+00:00
194,INPROC_1057E8,1,10,team2,Team 2 (E/W),53,67,20,♥,finished,2026-05-11T16:21:12.350835+00:00
195,INPROC_01CB00,1,10,team2,Team 2 (E/W),34,86,26,♥,finished,2026-05-11T16:21:12.369008+00:00
196,INPROC_AADEF9,1,10,team1,Team 1 (N/S),81,39,8,♣,finished,2026-05-11T16:21:12.390588+00:00
197,INPROC_CF4BB2,1,10,team1,Team 1 (N/S),74,46,28,♥,finished,2026-05-11T16:21:12.409120+00:00
198,INPROC_8ECBAA,1,10,team2,Team 2 (E/W),34,86,2,♣,finished,2026-05-11T16:21:12.427443+00:00
199,INPROC_174459,1,10,team2,Team 2 (E/W),31,89,18,♦,finished,2026-05-11T16:21:12.445697+00:00
200,INPROC_79D44F,1,10,team1,Team 1 (N/S),111,9,32,♠,finished,2026-05-11T16:21:12.464229+00:00
201,INPROC_983987,1,10,team1,Team 1 (N/S),75,45,27,♥,finished,2026-05-11T16:21:12.482016+00:00
202,INPROC_F5D3C4,1,10,team1,Team 1 (N/S),61,59,0,♣,finished,2026-05-11T16:21:12.500327+00:00
203,INPROC_FEEE8C,1,10,team2,Team 2 (E/W),9,111,5,♣,finished,2026-05-11T16:21:12.518238+00:00
204,INPROC_66C1EC,1,10,team1,Team 1 (N/S),81,39,38,♠,finished,2026-05-11T16:21:12.537174+00:00
205,INPROC_5448C3,1,10,team2,Team 2 (E/W),51,69,16,♦,finished,2026-05-11T16:21:12.555279+00:00
206,INPROC_5DFF0E,1,10,team2,Team 2 (E/W),46,74,29,♥,finished,2026-05-11T16:21:12.574085+00:00
207,INPROC_E7F7D4,1,10,team1,Team 1 (N/S),84,36,36,♠,finished,2026-05-11T16:21:12.591821+00:00
208,INPROC_695CC5,1,10,team2,Team 2 (E/W),27,93,8,♣,finished,2026-05-11T16:21:12.610693+00:00
209,INPROC_B8847C,1,10,team1,Team 1 (N/S),96,24,17,♦,finished,2026-05-11T16:21:12.628596+00:00
