game_number,game_id,round_number,round_points,round_winner_team,team1_before,team2_before,team1_after,team2_after,cards_played_count,cards_played,round_actions
2,INPROC_C38141,1,62,team2,0,0,58,62,4,?:Positions.SOUTH:5 | ?:Positions.EAST:1 | ?:Positions.NORTH:3 | ?:Positions.WEST:7,"[{""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""5"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [5, 8, 16, 23, 24, 25, 32, 33, 37, 38], ""legal_moves"": [5, 8, 16, 23, 24, 25, 32, 33, 37, 38]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""1"", ""cards_in_trick"": [{""player_id"": ""4add019a"", ""player_name"": ""Ava"", ""card"": ""5"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [1, 2, 4, 19, 21, 27, 28, 34, 35, 39], ""legal_moves"": [1, 2, 4]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""3"", ""cards_in_trick"": [{""player_id"": ""4add019a"", ""player_name"": ""Ava"", ""card"": ""5"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""12222505"", ""player_name"": ""Alyssa"", ""card"": ""1"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [3, 6, 11, 12, 13, 15, 18, 22, 29, 36], ""legal_moves"": [3, 6]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""7"", ""cards_in_trick"": [{""player_id"": ""4add019a"", ""player_name"": ""Ava"", ""card"": ""5"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""12222505"", ""player_name"": ""Alyssa"", ""card"": ""1"", ""position"": ""Positions.EAST""}, {""player_id"": ""045dec96"", ""player_name"": ""Rita"", ""card"": ""3"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [0, 7, 9, 10, 14, 17, 20, 26, 30, 31], ""legal_moves"": [0, 7, 9]}]"
2,INPROC_C38141,2,58,team1,0,6,58,62,4,?:Positions.WEST:9 | ?:Positions.SOUTH:8 | ?:Positions.EAST:2 | ?:Positions.NORTH:6,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""9"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [0, 9, 10, 14, 17, 20, 26, 30, 31], ""legal_moves"": [0, 9, 10, 14, 17, 20, 26, 30, 31]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""8"", ""cards_in_trick"": [{""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""9"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [8, 16, 23, 24, 25, 32, 33, 37, 38], ""legal_moves"": [8]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""2"", ""cards_in_trick"": [{""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""9"", ""position"": ""Positions.WEST""}, {""player_id"": ""4add019a"", ""player_name"": ""Ava"", ""card"": ""8"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [2, 4, 19, 21, 27, 28, 34, 35, 39], ""legal_moves"": [2, 4]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""6"", ""cards_in_trick"": [{""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""9"", ""position"": ""Positions.WEST""}, {""player_id"": ""4add019a"", ""player_name"": ""Ava"", ""card"": ""8"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""12222505"", ""player_name"": ""Alyssa"", ""card"": ""2"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [6, 11, 12, 13, 15, 18, 22, 29, 36], ""legal_moves"": [6]}]"
2,INPROC_C38141,3,58,team1,0,30,58,62,4,?:Positions.WEST:10 | ?:Positions.SOUTH:16 | ?:Positions.EAST:19 | ?:Positions.NORTH:12,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""10"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [0, 10, 14, 17, 20, 26, 30, 31], ""legal_moves"": [0, 10, 14, 17, 20, 26, 30, 31]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""16"", ""cards_in_trick"": [{""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""10"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [16, 23, 24, 25, 32, 33, 37, 38], ""legal_moves"": [16]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""19"", ""cards_in_trick"": [{""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""10"", ""position"": ""Positions.WEST""}, {""player_id"": ""4add019a"", ""player_name"": ""Ava"", ""card"": ""16"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [4, 19, 21, 27, 28, 34, 35, 39], ""legal_moves"": [19]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""12"", ""cards_in_trick"": [{""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""10"", ""position"": ""Positions.WEST""}, {""player_id"": ""4add019a"", ""player_name"": ""Ava"", ""card"": ""16"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""12222505"", ""player_name"": ""Alyssa"", ""card"": ""19"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [11, 12, 13, 15, 18, 22, 29, 36], ""legal_moves"": [11, 12, 13, 15, 18]}]"
2,INPROC_C38141,4,58,team1,0,44,58,62,4,?:Positions.EAST:35 | ?:Positions.NORTH:36 | ?:Positions.WEST:30 | ?:Positions.SOUTH:32,"[{""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""35"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [4, 21, 27, 28, 34, 35, 39], ""legal_moves"": [4, 21, 27, 28, 34, 35, 39]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""36"", ""cards_in_trick"": [{""player_id"": ""12222505"", ""player_name"": ""Alyssa"", ""card"": ""35"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [11, 13, 15, 18, 22, 29, 36], ""legal_moves"": [36]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""30"", ""cards_in_trick"": [{""player_id"": ""12222505"", ""player_name"": ""Alyssa"", ""card"": ""35"", ""position"": ""Positions.EAST""}, {""player_id"": ""045dec96"", ""player_name"": ""Rita"", ""card"": ""36"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [0, 14, 17, 20, 26, 30, 31], ""legal_moves"": [30, 31]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""32"", ""cards_in_trick"": [{""player_id"": ""12222505"", ""player_name"": ""Alyssa"", ""card"": ""35"", ""position"": ""Positions.EAST""}, {""player_id"": ""045dec96"", ""player_name"": ""Rita"", ""card"": ""36"", ""position"": ""Positions.NORTH""}, {""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""30"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [23, 24, 25, 32, 33, 37, 38], ""legal_moves"": [32, 33, 37, 38]}]"
2,INPROC_C38141,5,53,team1,5,44,58,62,4,?:Positions.NORTH:15 | ?:Positions.WEST:17 | ?:Positions.SOUTH:23 | ?:Positions.EAST:21,"[{""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""15"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [11, 13, 15, 18, 22, 29], ""legal_moves"": [11, 13, 15, 18, 22, 29]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""17"", ""cards_in_trick"": [{""player_id"": ""045dec96"", ""player_name"": ""Rita"", ""card"": ""15"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [0, 14, 17, 20, 26, 31], ""legal_moves"": [14, 17]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""23"", ""cards_in_trick"": [{""player_id"": ""045dec96"", ""player_name"": ""Rita"", ""card"": ""15"", ""position"": ""Positions.NORTH""}, {""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""17"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [23, 24, 25, 33, 37, 38], ""legal_moves"": [23, 24, 25, 33, 37, 38]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""21"", ""cards_in_trick"": [{""player_id"": ""045dec96"", ""player_name"": ""Rita"", ""card"": ""15"", ""position"": ""Positions.NORTH""}, {""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""17"", ""position"": ""Positions.WEST""}, {""player_id"": ""4add019a"", ""player_name"": ""Ava"", ""card"": ""23"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [4, 21, 27, 28, 34, 39], ""legal_moves"": [4, 21, 27, 28, 34, 39]}]"
2,INPROC_C38141,6,53,team1,5,50,58,62,4,?:Positions.WEST:14 | ?:Positions.SOUTH:33 | ?:Positions.EAST:4 | ?:Positions.NORTH:13,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""14"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [0, 14, 20, 26, 31], ""legal_moves"": [0, 14, 20, 26, 31]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""33"", ""cards_in_trick"": [{""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""14"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [24, 25, 33, 37, 38], ""legal_moves"": [24, 25, 33, 37, 38]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""4"", ""cards_in_trick"": [{""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""14"", ""position"": ""Positions.WEST""}, {""player_id"": ""4add019a"", ""player_name"": ""Ava"", ""card"": ""33"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [4, 27, 28, 34, 39], ""legal_moves"": [4, 27, 28, 34, 39]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""13"", ""cards_in_trick"": [{""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""14"", ""position"": ""Positions.WEST""}, {""player_id"": ""4add019a"", ""player_name"": ""Ava"", ""card"": ""33"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""12222505"", ""player_name"": ""Alyssa"", ""card"": ""4"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [11, 13, 18, 22, 29], ""legal_moves"": [11, 13, 18]}]"
2,INPROC_C38141,7,53,team1,5,50,58,62,4,?:Positions.WEST:26 | ?:Positions.SOUTH:24 | ?:Positions.EAST:27 | ?:Positions.NORTH:29,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""26"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [0, 20, 26, 31], ""legal_moves"": [0, 20, 26, 31]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""24"", ""cards_in_trick"": [{""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""26"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [24, 25, 37, 38], ""legal_moves"": [24, 25]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""27"", ""cards_in_trick"": [{""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""26"", ""position"": ""Positions.WEST""}, {""player_id"": ""4add019a"", ""player_name"": ""Ava"", ""card"": ""24"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [27, 28, 34, 39], ""legal_moves"": [27, 28]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""29"", ""cards_in_trick"": [{""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""26"", ""position"": ""Positions.WEST""}, {""player_id"": ""4add019a"", ""player_name"": ""Ava"", ""card"": ""24"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""12222505"", ""player_name"": ""Alyssa"", ""card"": ""27"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [11, 18, 22, 29], ""legal_moves"": [22, 29]}]"
2,INPROC_C38141,8,35,team1,23,50,58,62,4,?:Positions.NORTH:22 | ?:Positions.WEST:20 | ?:Positions.SOUTH:25 | ?:Positions.EAST:28,"[{""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""22"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [11, 18, 22], ""legal_moves"": [11, 18, 22]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""20"", ""cards_in_trick"": [{""player_id"": ""045dec96"", ""player_name"": ""Rita"", ""card"": ""22"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [0, 20, 31], ""legal_moves"": [20]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""25"", ""cards_in_trick"": [{""player_id"": ""045dec96"", ""player_name"": ""Rita"", ""card"": ""22"", ""position"": ""Positions.NORTH""}, {""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""20"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [25, 37, 38], ""legal_moves"": [25]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""28"", ""cards_in_trick"": [{""player_id"": ""045dec96"", ""player_name"": ""Rita"", ""card"": ""22"", ""position"": ""Positions.NORTH""}, {""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""20"", ""position"": ""Positions.WEST""}, {""player_id"": ""4add019a"", ""player_name"": ""Ava"", ""card"": ""25"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [28, 34, 39], ""legal_moves"": [28]}]"
2,INPROC_C38141,9,35,team1,23,62,58,62,4,?:Positions.EAST:39 | ?:Positions.NORTH:18 | ?:Positions.WEST:31 | ?:Positions.SOUTH:38,"[{""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""39"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [34, 39], ""legal_moves"": [34, 39]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""18"", ""cards_in_trick"": [{""player_id"": ""12222505"", ""player_name"": ""Alyssa"", ""card"": ""39"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [11, 18], ""legal_moves"": [11, 18]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""31"", ""cards_in_trick"": [{""player_id"": ""12222505"", ""player_name"": ""Alyssa"", ""card"": ""39"", ""position"": ""Positions.EAST""}, {""player_id"": ""045dec96"", ""player_name"": ""Rita"", ""card"": ""18"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [0, 31], ""legal_moves"": [31]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""38"", ""cards_in_trick"": [{""player_id"": ""12222505"", ""player_name"": ""Alyssa"", ""card"": ""39"", ""position"": ""Positions.EAST""}, {""player_id"": ""045dec96"", ""player_name"": ""Rita"", ""card"": ""18"", ""position"": ""Positions.NORTH""}, {""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""31"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [37, 38], ""legal_moves"": [37, 38]}]"
2,INPROC_C38141,10,4,team1,54,62,58,62,4,?:Positions.NORTH:11 | ?:Positions.WEST:0 | ?:Positions.SOUTH:37 | ?:Positions.EAST:34,"[{""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""11"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [11], ""legal_moves"": [11]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""0"", ""cards_in_trick"": [{""player_id"": ""045dec96"", ""player_name"": ""Rita"", ""card"": ""11"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [0], ""legal_moves"": [0]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""37"", ""cards_in_trick"": [{""player_id"": ""045dec96"", ""player_name"": ""Rita"", ""card"": ""11"", ""position"": ""Positions.NORTH""}, {""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""0"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [37], ""legal_moves"": [37]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""34"", ""cards_in_trick"": [{""player_id"": ""045dec96"", ""player_name"": ""Rita"", ""card"": ""11"", ""position"": ""Positions.NORTH""}, {""player_id"": ""dea0221d"", ""player_name"": ""Serana"", ""card"": ""0"", ""position"": ""Positions.WEST""}, {""player_id"": ""4add019a"", ""player_name"": ""Ava"", ""card"": ""37"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [34], ""legal_moves"": [34]}]"
3,INPROC_B973AF,1,101,team1,0,0,101,19,4,?:Positions.SOUTH:4 | ?:Positions.EAST:0 | ?:Positions.NORTH:9 | ?:Positions.WEST:7,"[{""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""4"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [2, 4, 8, 11, 12, 25, 26, 30, 34, 35], ""legal_moves"": [2, 4, 8, 11, 12, 25, 26, 30, 34, 35]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""0"", ""cards_in_trick"": [{""player_id"": ""945ec8fc"", ""player_name"": ""Ava"", ""card"": ""4"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [0, 3, 6, 16, 17, 18, 19, 27, 33, 37], ""legal_moves"": [0, 3, 6]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""9"", ""cards_in_trick"": [{""player_id"": ""945ec8fc"", ""player_name"": ""Ava"", ""card"": ""4"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""f1200af9"", ""player_name"": ""Alyssa"", ""card"": ""0"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [1, 9, 14, 15, 21, 23, 28, 32, 38, 39], ""legal_moves"": [1, 9]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""7"", ""cards_in_trick"": [{""player_id"": ""945ec8fc"", ""player_name"": ""Ava"", ""card"": ""4"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""f1200af9"", ""player_name"": ""Alyssa"", ""card"": ""0"", ""position"": ""Positions.EAST""}, {""player_id"": ""d8e25000"", ""player_name"": ""Rita"", ""card"": ""9"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [5, 7, 10, 13, 20, 22, 24, 29, 31, 36], ""legal_moves"": [5, 7]}]"
3,INPROC_B973AF,2,86,team1,15,0,101,19,4,?:Positions.NORTH:39 | ?:Positions.WEST:36 | ?:Positions.SOUTH:30 | ?:Positions.EAST:33,"[{""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""39"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [1, 14, 15, 21, 23, 28, 32, 38, 39], ""legal_moves"": [1, 14, 15, 21, 23, 28, 32, 38, 39]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""36"", ""cards_in_trick"": [{""player_id"": ""d8e25000"", ""player_name"": ""Rita"", ""card"": ""39"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [5, 10, 13, 20, 22, 24, 29, 31, 36], ""legal_moves"": [31, 36]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""30"", ""cards_in_trick"": [{""player_id"": ""d8e25000"", ""player_name"": ""Rita"", ""card"": ""39"", ""position"": ""Positions.NORTH""}, {""player_id"": ""323a4450"", ""player_name"": ""Serana"", ""card"": ""36"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [2, 8, 11, 12, 25, 26, 30, 34, 35], ""legal_moves"": [30, 34, 35]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""33"", ""cards_in_trick"": [{""player_id"": ""d8e25000"", ""player_name"": ""Rita"", ""card"": ""39"", ""position"": ""Positions.NORTH""}, {""player_id"": ""323a4450"", ""player_name"": ""Serana"", ""card"": ""36"", ""position"": ""Positions.WEST""}, {""player_id"": ""945ec8fc"", ""player_name"": ""Ava"", ""card"": ""30"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [3, 6, 16, 17, 18, 19, 27, 33, 37], ""legal_moves"": [33, 37]}]"
3,INPROC_B973AF,3,72,team1,29,0,101,19,4,?:Positions.NORTH:32 | ?:Positions.WEST:31 | ?:Positions.SOUTH:34 | ?:Positions.EAST:37,"[{""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""32"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [1, 14, 15, 21, 23, 28, 32, 38], ""legal_moves"": [1, 14, 15, 21, 23, 28, 32, 38]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""31"", ""cards_in_trick"": [{""player_id"": ""d8e25000"", ""player_name"": ""Rita"", ""card"": ""32"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [5, 10, 13, 20, 22, 24, 29, 31], ""legal_moves"": [31]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""34"", ""cards_in_trick"": [{""player_id"": ""d8e25000"", ""player_name"": ""Rita"", ""card"": ""32"", ""position"": ""Positions.NORTH""}, {""player_id"": ""323a4450"", ""player_name"": ""Serana"", ""card"": ""31"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [2, 8, 11, 12, 25, 26, 34, 35], ""legal_moves"": [34, 35]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""37"", ""cards_in_trick"": [{""player_id"": ""d8e25000"", ""player_name"": ""Rita"", ""card"": ""32"", ""position"": ""Positions.NORTH""}, {""player_id"": ""323a4450"", ""player_name"": ""Serana"", ""card"": ""31"", ""position"": ""Positions.WEST""}, {""player_id"": ""945ec8fc"", ""player_name"": ""Ava"", ""card"": ""34"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [3, 6, 16, 17, 18, 19, 27, 37], ""legal_moves"": [37]}]"
3,INPROC_B973AF,4,72,team1,29,4,101,19,4,?:Positions.EAST:17 | ?:Positions.NORTH:14 | ?:Positions.WEST:10 | ?:Positions.SOUTH:11,"[{""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""17"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [3, 6, 16, 17, 18, 19, 27], ""legal_moves"": [3, 6, 16, 17, 18, 19, 27]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""14"", ""cards_in_trick"": [{""player_id"": ""f1200af9"", ""player_name"": ""Alyssa"", ""card"": ""17"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [1, 14, 15, 21, 23, 28, 38], ""legal_moves"": [14, 15]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""10"", ""cards_in_trick"": [{""player_id"": ""f1200af9"", ""player_name"": ""Alyssa"", ""card"": ""17"", ""position"": ""Positions.EAST""}, {""player_id"": ""d8e25000"", ""player_name"": ""Rita"", ""card"": ""14"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [5, 10, 13, 20, 22, 24, 29], ""legal_moves"": [10, 13]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""11"", ""cards_in_trick"": [{""player_id"": ""f1200af9"", ""player_name"": ""Alyssa"", ""card"": ""17"", ""position"": ""Positions.EAST""}, {""player_id"": ""d8e25000"", ""player_name"": ""Rita"", ""card"": ""14"", ""position"": ""Positions.NORTH""}, {""player_id"": ""323a4450"", ""player_name"": ""Serana"", ""card"": ""10"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [2, 8, 11, 12, 25, 26, 35], ""legal_moves"": [11, 12]}]"
