game_number,game_id,match_number,rounds_played,winner_team,winner_label,team1_score,team2_score,trump_card,trump_suit,phase,finished_at
101,INPROC_5AB577,1,10,team2,Team 2 (E/W),59,61,21,♥,finished,2026-05-18T16:42:00.978934+00:00
102,INPROC_395362,1,10,team2,Team 2 (E/W),38,82,23,♥,finished,2026-05-18T16:42:01.000820+00:00
103,INPROC_C98570,1,10,team2,Team 2 (E/W),59,61,31,♠,finished,2026-05-18T16:42:01.016628+00:00
104,INPROC_0E3842,1,10,team1,Team 1 (N/S),72,48,6,♣,finished,2026-05-18T16:42:01.030516+00:00
105,INPROC_2B82CE,1,10,team2,Team 2 (E/W),53,67,9,♣,finished,2026-05-18T16:42:01.044079+00:00
106,INPROC_9D491E,1,10,team2,Team 2 (E/W),45,75,2,♣,finished,2026-05-18T16:42:01.060765+00:00
107,INPROC_A35F3F,1,10,team1,Team 1 (N/S),64,56,37,♠,finished,2026-05-18T16:42:01.075938+00:00
108,INPROC_90143E,1,10,team2,Team 2 (E/W),31,89,36,♠,finished,2026-05-18T16:42:01.092866+00:00
109,INPROC_310BB3,1,10,team1,Team 1 (N/S),95,25,24,♥,finished,2026-05-18T16:42:01.109070+00:00
110,INPROC_96EF58,1,10,team2,Team 2 (E/W),59,61,10,♦,finished,2026-05-18T16:42:01.122994+00:00
111,INPROC_CF5CC8,1,10,team2,Team 2 (E/W),29,91,9,♣,finished,2026-05-18T16:42:01.140862+00:00
112,INPROC_E6C41C,1,10,team2,Team 2 (E/W),21,99,21,♥,finished,2026-05-18T16:42:01.159024+00:00
113,INPROC_809623,1,10,team1,Team 1 (N/S),86,34,32,♠,finished,2026-05-18T16:42:01.176205+00:00
114,INPROC_AD95E8,1,10,team2,Team 2 (E/W),58,62,15,♦,finished,2026-05-18T16:42:01.194487+00:00
115,INPROC_DFA53A,1,10,team2,Team 2 (E/W),21,99,11,♦,finished,2026-05-18T16:42:01.211484+00:00
116,INPROC_DBB0CF,1,10,team1,Team 1 (N/S),62,58,6,♣,finished,2026-05-18T16:42:01.222530+00:00
117,INPROC_631044,1,10,team2,Team 2 (E/W),46,74,20,♥,finished,2026-05-18T16:42:01.242531+00:00
118,INPROC_63E134,1,10,team2,Team 2 (E/W),56,64,15,♦,finished,2026-05-18T16:42:01.260903+00:00
119,INPROC_6C21CB,1,10,team2,Team 2 (E/W),57,63,14,♦,finished,2026-05-18T16:42:01.278744+00:00
120,INPROC_4D3849,1,10,team2,Team 2 (E/W),56,64,12,♦,finished,2026-05-18T16:42:01.288020+00:00
121,INPROC_F9CF07,1,10,team1,Team 1 (N/S),61,59,12,♦,finished,2026-05-18T16:42:01.298092+00:00
122,INPROC_B934DE,1,10,team1,Team 1 (N/S),70,50,23,♥,finished,2026-05-18T16:42:01.311115+00:00
123,INPROC_A401BF,1,10,team2,Team 2 (E/W),31,89,36,♠,finished,2026-05-18T16:42:01.325197+00:00
124,INPROC_1DDCE0,1,10,team2,Team 2 (E/W),45,75,25,♥,finished,2026-05-18T16:42:01.337222+00:00
125,INPROC_B7F5E1,1,10,team2,Team 2 (E/W),40,80,23,♥,finished,2026-05-18T16:42:01.351160+00:00
126,INPROC_297ABF,1,10,team1,Team 1 (N/S),76,44,8,♣,finished,2026-05-18T16:42:01.360952+00:00
127,INPROC_588EA9,1,10,team2,Team 2 (E/W),50,70,14,♦,finished,2026-05-18T16:42:01.370500+00:00
128,INPROC_B24841,1,10,team2,Team 2 (E/W),17,103,17,♦,finished,2026-05-18T16:42:01.388168+00:00
129,INPROC_BC528A,1,10,team2,Team 2 (E/W),50,70,21,♥,finished,2026-05-18T16:42:01.402924+00:00
130,INPROC_F6FC84,1,10,team1,Team 1 (N/S),63,57,6,♣,finished,2026-05-18T16:42:01.420932+00:00
131,INPROC_ADD48F,1,10,team2,Team 2 (E/W),52,68,11,♦,finished,2026-05-18T16:42:01.433986+00:00
132,INPROC_60FD48,1,10,team1,Team 1 (N/S),62,58,14,♦,finished,2026-05-18T16:42:01.449142+00:00
133,INPROC_51910D,1,10,team1,Team 1 (N/S),77,43,22,♥,finished,2026-05-18T16:42:01.466019+00:00
134,INPROC_263D50,1,10,team2,Team 2 (E/W),26,94,20,♥,finished,2026-05-18T16:42:01.484316+00:00
135,INPROC_073EA6,1,10,team2,Team 2 (E/W),23,97,9,♣,finished,2026-05-18T16:42:01.496822+00:00
136,INPROC_CFDBE0,1,10,team2,Team 2 (E/W),27,93,32,♠,finished,2026-05-18T16:42:01.514469+00:00
137,INPROC_AE1D0F,1,10,team2,Team 2 (E/W),46,74,39,♠,finished,2026-05-18T16:42:01.532607+00:00
138,INPROC_4B8FF8,1,10,team2,Team 2 (E/W),45,75,6,♣,finished,2026-05-18T16:42:01.550380+00:00
139,INPROC_8652EE,1,10,team2,Team 2 (E/W),48,72,28,♥,finished,2026-05-18T16:42:01.562108+00:00
140,INPROC_F50609,1,10,team2,Team 2 (E/W),37,83,8,♣,finished,2026-05-18T16:42:01.581864+00:00
141,INPROC_6F4B07,1,10,team2,Team 2 (E/W),52,68,27,♥,finished,2026-05-18T16:42:01.599516+00:00
142,INPROC_B8936C,1,10,team2,Team 2 (E/W),42,78,10,♦,finished,2026-05-18T16:42:01.619804+00:00
143,INPROC_1108FA,1,10,team2,Team 2 (E/W),22,98,30,♠,finished,2026-05-18T16:42:01.639498+00:00
144,INPROC_319D1F,1,10,team2,Team 2 (E/W),38,82,20,♥,finished,2026-05-18T16:42:01.658233+00:00
145,INPROC_654646,1,10,team1,Team 1 (N/S),86,34,14,♦,finished,2026-05-18T16:42:01.677216+00:00
146,INPROC_C34067,1,10,team1,Team 1 (N/S),78,42,33,♠,finished,2026-05-18T16:42:01.694164+00:00
147,INPROC_404E18,1,10,team2,Team 2 (E/W),28,92,13,♦,finished,2026-05-18T16:42:01.713255+00:00
148,INPROC_545942,1,10,team2,Team 2 (E/W),16,104,32,♠,finished,2026-05-18T16:42:01.729166+00:00
149,INPROC_82C76E,1,10,team1,Team 1 (N/S),64,56,13,♦,finished,2026-05-18T16:42:01.747598+00:00
150,INPROC_491A2C,1,10,team1,Team 1 (N/S),95,25,12,♦,finished,2026-05-18T16:42:01.765694+00:00
151,INPROC_6058F7,1,10,team1,Team 1 (N/S),66,54,8,♣,finished,2026-05-18T16:42:01.785788+00:00
152,INPROC_5D6F01,1,10,team1,Team 1 (N/S),88,32,36,♠,finished,2026-05-18T16:42:01.805461+00:00
153,INPROC_3A0BFC,1,10,team2,Team 2 (E/W),46,74,25,♥,finished,2026-05-18T16:42:01.822031+00:00
154,INPROC_CEC693,1,10,team2,Team 2 (E/W),46,74,38,♠,finished,2026-05-18T16:42:01.834197+00:00
155,INPROC_59758B,1,10,team2,Team 2 (E/W),55,65,21,♥,finished,2026-05-18T16:42:01.848061+00:00
156,INPROC_CF91CB,1,10,team2,Team 2 (E/W),45,75,9,♣,finished,2026-05-18T16:42:01.863042+00:00
157,INPROC_56EC18,1,10,team1,Team 1 (N/S),92,28,23,♥,finished,2026-05-18T16:42:01.877395+00:00
158,INPROC_A82FA1,1,10,team2,Team 2 (E/W),51,69,35,♠,finished,2026-05-18T16:42:01.894134+00:00
159,INPROC_42F3FE,1,10,team1,Team 1 (N/S),80,40,26,♥,finished,2026-05-18T16:42:01.909427+00:00
160,INPROC_4C6935,1,10,team2,Team 2 (E/W),17,103,16,♦,finished,2026-05-18T16:42:01.924677+00:00
161,INPROC_57ABD0,1,10,team1,Team 1 (N/S),84,36,26,♥,finished,2026-05-18T16:42:01.939793+00:00
162,INPROC_FA7462,1,10,team2,Team 2 (E/W),29,91,14,♦,finished,2026-05-18T16:42:01.954704+00:00
163,INPROC_82EC08,1,10,team1,Team 1 (N/S),62,58,19,♦,finished,2026-05-18T16:42:01.969235+00:00
164,INPROC_922BEF,1,10,team2,Team 2 (E/W),24,96,20,♥,finished,2026-05-18T16:42:01.984173+00:00
165,INPROC_924E48,1,10,draw,draw,60,60,23,♥,finished,2026-05-18T16:42:01.997439+00:00
166,INPROC_862DBE,1,10,team1,Team 1 (N/S),73,47,30,♠,finished,2026-05-18T16:42:02.011028+00:00
167,INPROC_77B1F9,1,10,team2,Team 2 (E/W),42,78,17,♦,finished,2026-05-18T16:42:02.025419+00:00
168,INPROC_3A500F,1,10,team1,Team 1 (N/S),61,59,37,♠,finished,2026-05-18T16:42:02.040510+00:00
169,INPROC_7C431B,1,10,team2,Team 2 (E/W),57,63,2,♣,finished,2026-05-18T16:42:02.048658+00:00
170,INPROC_B624B2,1,10,team2,Team 2 (E/W),23,97,32,♠,finished,2026-05-18T16:42:02.062058+00:00
171,INPROC_87BB76,1,10,team1,Team 1 (N/S),61,59,17,♦,finished,2026-05-18T16:42:02.076937+00:00
172,INPROC_0475F9,1,10,team2,Team 2 (E/W),49,71,10,♦,finished,2026-05-18T16:42:02.090611+00:00
173,INPROC_E23E97,1,10,team1,Team 1 (N/S),61,59,14,♦,finished,2026-05-18T16:42:02.103796+00:00
174,INPROC_5D6A72,1,10,team2,Team 2 (E/W),56,64,25,♥,finished,2026-05-18T16:42:02.118796+00:00
175,INPROC_27891D,1,10,team2,Team 2 (E/W),44,76,16,♦,finished,2026-05-18T16:42:02.134281+00:00
176,INPROC_45B4F9,1,10,team2,Team 2 (E/W),57,63,5,♣,finished,2026-05-18T16:42:02.150643+00:00
177,INPROC_6688EB,1,10,team2,Team 2 (E/W),58,62,28,♥,finished,2026-05-18T16:42:02.165340+00:00
178,INPROC_FA70D5,1,10,team2,Team 2 (E/W),28,92,1,♣,finished,2026-05-18T16:42:02.180325+00:00
179,INPROC_80266B,1,10,team1,Team 1 (N/S),76,44,20,♥,finished,2026-05-18T16:42:02.196355+00:00
180,INPROC_001828,1,10,team2,Team 2 (E/W),33,87,20,♥,finished,2026-05-18T16:42:02.211831+00:00
181,INPROC_E5E2F9,1,10,team2,Team 2 (E/W),49,71,10,♦,finished,2026-05-18T16:42:02.220999+00:00
