game_number,game_id,round_number,round_points,round_winner_team,team1_before,team2_before,team1_after,team2_after,cards_played_count,cards_played,round_actions
402,INPROC_A9E243,2,0,team1,0,17,0,17,4,?:Positions.WEST:10 | ?:Positions.SOUTH:14 | ?:Positions.EAST:12 | ?:Positions.NORTH:11,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [2, 10, 15, 19, 26, 30, 32, 38, 39], ""legal_moves"": [2, 10, 15, 19, 26, 30, 32, 38, 39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""10""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [0, 1, 3, 8, 14, 16, 34, 35, 37], ""legal_moves"": [14, 16]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""10"", ""14""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [4, 6, 12, 13, 17, 18, 21, 31, 33], ""legal_moves"": [12, 13, 17, 18]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""10"", ""14"", ""12""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [5, 7, 9, 11, 20, 23, 24, 28, 36], ""legal_moves"": [11]}]"
402,INPROC_A9E243,3,11,team1,0,17,11,17,4,?:Positions.SOUTH:1 | ?:Positions.EAST:4 | ?:Positions.NORTH:9 | ?:Positions.WEST:2,"[{""position"": ""Positions.SOUTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [0, 1, 3, 8, 16, 34, 35, 37], ""legal_moves"": [0, 1, 3, 8, 16, 34, 35, 37]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""1""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [4, 6, 13, 17, 18, 21, 31, 33], ""legal_moves"": [4, 6]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""1"", ""4""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [5, 7, 9, 20, 23, 24, 28, 36], ""legal_moves"": [5, 7, 9]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""1"", ""4"", ""9""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [2, 15, 19, 26, 30, 32, 38, 39], ""legal_moves"": [2]}]"
402,INPROC_A9E243,4,7,team2,11,17,11,24,4,?:Positions.NORTH:7 | ?:Positions.WEST:32 | ?:Positions.SOUTH:0 | ?:Positions.EAST:6,"[{""position"": ""Positions.NORTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [5, 7, 20, 23, 24, 28, 36], ""legal_moves"": [5, 7, 20, 23, 24, 28, 36]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""7""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [15, 19, 26, 30, 32, 38, 39], ""legal_moves"": [15, 19, 26, 30, 32, 38, 39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""7"", ""32""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [0, 3, 8, 16, 34, 35, 37], ""legal_moves"": [0, 3, 8]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""7"", ""32"", ""0""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [6, 13, 17, 18, 21, 31, 33], ""legal_moves"": [6]}]"
402,INPROC_A9E243,5,3,team1,11,24,14,24,4,?:Positions.WEST:30 | ?:Positions.SOUTH:34 | ?:Positions.EAST:33 | ?:Positions.NORTH:36,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [15, 19, 26, 30, 38, 39], ""legal_moves"": [15, 19, 26, 30, 38, 39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""30""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [3, 8, 16, 34, 35, 37], ""legal_moves"": [34, 35, 37]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""30"", ""34""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [13, 17, 18, 21, 31, 33], ""legal_moves"": [31, 33]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""30"", ""34"", ""33""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [5, 20, 23, 24, 28, 36], ""legal_moves"": [36]}]"
402,INPROC_A9E243,6,13,team1,14,24,27,24,4,?:Positions.NORTH:28 | ?:Positions.WEST:26 | ?:Positions.SOUTH:3 | ?:Positions.EAST:21,"[{""position"": ""Positions.NORTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [5, 20, 23, 24, 28], ""legal_moves"": [5, 20, 23, 24, 28]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""28""], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [15, 19, 26, 38, 39], ""legal_moves"": [26]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""28"", ""26""], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [3, 8, 16, 35, 37], ""legal_moves"": [3, 8, 16, 35, 37]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""28"", ""26"", ""3""], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [13, 17, 18, 21, 31], ""legal_moves"": [21]}]"
402,INPROC_A9E243,7,13,team2,27,24,27,37,4,?:Positions.NORTH:23 | ?:Positions.WEST:39 | ?:Positions.SOUTH:35 | ?:Positions.EAST:13,"[{""position"": ""Positions.NORTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [5, 20, 23, 24], ""legal_moves"": [5, 20, 23, 24]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""23""], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [15, 19, 38, 39], ""legal_moves"": [15, 19, 38, 39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""23"", ""39""], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [8, 16, 35, 37], ""legal_moves"": [8, 16, 35, 37]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""23"", ""39"", ""35""], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [13, 17, 18, 31], ""legal_moves"": [13, 17, 18, 31]}]"
402,INPROC_A9E243,8,16,team2,27,37,27,53,4,?:Positions.WEST:38 | ?:Positions.SOUTH:37 | ?:Positions.EAST:31 | ?:Positions.NORTH:5,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [15, 19, 38], ""legal_moves"": [15, 19, 38]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""38""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [8, 16, 37], ""legal_moves"": [37]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""38"", ""37""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [17, 18, 31], ""legal_moves"": [31]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""38"", ""37"", ""31""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [5, 20, 24], ""legal_moves"": [5, 20, 24]}]"
402,INPROC_A9E243,9,15,team2,27,53,27,68,4,?:Positions.WEST:15 | ?:Positions.SOUTH:16 | ?:Positions.EAST:18 | ?:Positions.NORTH:20,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [15, 19], ""legal_moves"": [15, 19]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""15""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [8, 16], ""legal_moves"": [16]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""15"", ""16""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [17, 18], ""legal_moves"": [17, 18]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""15"", ""16"", ""18""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [20, 24], ""legal_moves"": [20, 24]}]"
402,INPROC_A9E243,10,25,team2,27,68,27,93,4,?:Positions.EAST:17 | ?:Positions.NORTH:24 | ?:Positions.WEST:19 | ?:Positions.SOUTH:8,"[{""position"": ""Positions.EAST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [17], ""legal_moves"": [17]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""17""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [24], ""legal_moves"": [24]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""17"", ""24""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [19], ""legal_moves"": [19]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""17"", ""24"", ""19""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [8], ""legal_moves"": [8]}]"
403,INPROC_9C6C81,1,13,team2,0,0,0,13,4,?:Positions.NORTH:15 | ?:Positions.WEST:14 | ?:Positions.SOUTH:11 | ?:Positions.EAST:19,"[{""position"": ""Positions.NORTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [4, 10, 15, 16, 17, 24, 26, 27, 31, 35], ""legal_moves"": [4, 10, 15, 16, 17, 24, 26, 27, 31, 35]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""15""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [1, 7, 9, 14, 20, 21, 28, 36, 37, 39], ""legal_moves"": [14]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""15"", ""14""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [2, 11, 12, 18, 22, 23, 25, 30, 33, 38], ""legal_moves"": [11, 12, 18]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""15"", ""14"", ""11""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [0, 3, 5, 6, 8, 13, 19, 29, 32, 34], ""legal_moves"": [13, 19]}]"
403,INPROC_9C6C81,2,4,team2,0,13,0,17,4,?:Positions.EAST:3 | ?:Positions.NORTH:4 | ?:Positions.WEST:7 | ?:Positions.SOUTH:2,"[{""position"": ""Positions.EAST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [0, 3, 5, 6, 8, 13, 29, 32, 34], ""legal_moves"": [0, 3, 5, 6, 8, 13, 29, 32, 34]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""3""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [4, 10, 16, 17, 24, 26, 27, 31, 35], ""legal_moves"": [4]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""3"", ""4""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [1, 7, 9, 20, 21, 28, 36, 37, 39], ""legal_moves"": [1, 7, 9]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""3"", ""4"", ""7""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [2, 12, 18, 22, 23, 25, 30, 33, 38], ""legal_moves"": [2]}]"
403,INPROC_9C6C81,3,14,team2,0,17,0,31,4,?:Positions.WEST:21 | ?:Positions.SOUTH:22 | ?:Positions.EAST:29 | ?:Positions.NORTH:26,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [1, 9, 20, 21, 28, 36, 37, 39], ""legal_moves"": [1, 9, 20, 21, 28, 36, 37, 39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""21""], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♥"", ""hand_before"": [12, 18, 22, 23, 25, 30, 33, 38], ""legal_moves"": [22, 23, 25]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""21"", ""22""], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♥"", ""hand_before"": [0, 5, 6, 8, 13, 29, 32, 34], ""legal_moves"": [29]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""21"", ""22"", ""29""], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♥"", ""hand_before"": [10, 16, 17, 24, 26, 27, 31, 35], ""legal_moves"": [24, 26, 27]}]"
403,INPROC_9C6C81,4,4,team1,0,31,4,31,4,?:Positions.EAST:13 | ?:Positions.NORTH:17 | ?:Positions.WEST:1 | ?:Positions.SOUTH:12,"[{""position"": ""Positions.EAST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [0, 5, 6, 8, 13, 32, 34], ""legal_moves"": [0, 5, 6, 8, 13, 32, 34]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""13""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [10, 16, 17, 24, 27, 31, 35], ""legal_moves"": [10, 16, 17]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""13"", ""17""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [1, 9, 20, 28, 36, 37, 39], ""legal_moves"": [1, 9, 20, 28, 36, 37, 39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""13"", ""17"", ""1""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♥"", ""hand_before"": [12, 18, 23, 25, 30, 33, 38], ""legal_moves"": [12, 18]}]"
403,INPROC_9C6C81,5,5,team2,4,31,4,36,4,?:Positions.NORTH:35 | ?:Positions.WEST:36 | ?:Positions.SOUTH:30 | ?:Positions.EAST:34,"[{""position"": ""Positions.NORTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [10, 16, 24, 27, 31, 35], ""legal_moves"": [10, 16, 24, 27, 31, 35]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""35""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [9, 20, 28, 36, 37, 39], ""legal_moves"": [36, 37, 39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""35"", ""36""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [18, 23, 25, 30, 33, 38], ""legal_moves"": [30, 33, 38]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""35"", ""36"", ""30""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [0, 5, 6, 8, 32, 34], ""legal_moves"": [32, 34]}]"
403,INPROC_9C6C81,6,6,team1,4,36,10,36,4,?:Positions.WEST:20 | ?:Positions.SOUTH:23 | ?:Positions.EAST:5 | ?:Positions.NORTH:27,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [9, 20, 28, 37, 39], ""legal_moves"": [9, 20, 28, 37, 39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""20""], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♥"", ""hand_before"": [18, 23, 25, 33, 38], ""legal_moves"": [23, 25]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""20"", ""23""], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♥"", ""hand_before"": [0, 5, 6, 8, 32], ""legal_moves"": [0, 5, 6, 8, 32]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""20"", ""23"", ""5""], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♥"", ""hand_before"": [10, 16, 24, 27, 31], ""legal_moves"": [24, 27]}]"
403,INPROC_9C6C81,7,12,team2,10,36,10,48,4,?:Positions.NORTH:24 | ?:Positions.WEST:28 | ?:Positions.SOUTH:25 | ?:Positions.EAST:32,"[{""position"": ""Positions.NORTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [10, 16, 24, 31], ""legal_moves"": [10, 16, 24, 31]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""24""], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♥"", ""hand_before"": [9, 28, 37, 39], ""legal_moves"": [28]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""24"", ""28""], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♥"", ""hand_before"": [18, 25, 33, 38], ""legal_moves"": [25]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""24"", ""28"", ""25""], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♥"", ""hand_before"": [0, 6, 8, 32], ""legal_moves"": [0, 6, 8, 32]}]"
403,INPROC_9C6C81,8,11,team2,10,48,10,59,4,?:Positions.WEST:39 | ?:Positions.SOUTH:33 | ?:Positions.EAST:0 | ?:Positions.NORTH:31,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [9, 37, 39], ""legal_moves"": [9, 37, 39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""39""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [18, 33, 38], ""legal_moves"": [33, 38]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""39"", ""33""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [0, 6, 8], ""legal_moves"": [0, 6, 8]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""39"", ""33"", ""0""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [10, 16, 31], ""legal_moves"": [31]}]"
403,INPROC_9C6C81,9,34,team2,10,59,10,93,4,?:Positions.WEST:9 | ?:Positions.SOUTH:18 | ?:Positions.EAST:8 | ?:Positions.NORTH:16,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [9, 37], ""legal_moves"": [9, 37]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""9""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [18, 38], ""legal_moves"": [18, 38]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""9"", ""18""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [6, 8], ""legal_moves"": [6, 8]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""9"", ""18"", ""8""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♥"", ""hand_before"": [10, 16], ""legal_moves"": [10, 16]}]"
403,INPROC_9C6C81,10,17,team1,10,93,27,93,4,?:Positions.WEST:37 | ?:Positions.SOUTH:38 | ?:Positions.EAST:6 | ?:Positions.NORTH:10,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♥"", ""hand_before"": [37], ""legal_moves"": [37]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""37""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [38], ""legal_moves"": [38]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""37"", ""38""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [6], ""legal_moves"": [6]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""37"", ""38"", ""6""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♥"", ""hand_before"": [10], ""legal_moves"": [10]}]"
404,INPROC_8178CC,1,11,team2,0,0,0,11,4,?:Positions.WEST:19 | ?:Positions.SOUTH:10 | ?:Positions.EAST:11 | ?:Positions.NORTH:13,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [4, 12, 16, 17, 19, 28, 31, 33, 36, 39], ""legal_moves"": [4, 12, 16, 17, 19, 28, 31, 33, 36, 39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""19""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [1, 9, 10, 14, 18, 20, 29, 34, 35, 38], ""legal_moves"": [10, 14, 18]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""19"", ""10""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [0, 5, 8, 11, 15, 21, 24, 25, 30, 37], ""legal_moves"": [11, 15]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""19"", ""10"", ""11""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [2, 3, 6, 7, 13, 22, 23, 26, 27, 32], ""legal_moves"": [13]}]"
404,INPROC_8178CC,2,4,team2,0,11,0,15,4,?:Positions.WEST:31 | ?:Positions.SOUTH:34 | ?:Positions.EAST:37 | ?:Positions.NORTH:32,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [4, 12, 16, 17, 28, 31, 33, 36, 39], ""legal_moves"": [4, 12, 16, 17, 28, 31, 33, 36, 39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""31""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [1, 9, 14, 18, 20, 29, 34, 35, 38], ""legal_moves"": [34, 35, 38]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""31"", ""34""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [0, 5, 8, 15, 21, 24, 25, 30, 37], ""legal_moves"": [30, 37]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""31"", ""34"", ""37""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [2, 3, 6, 7, 22, 23, 26, 27, 32], ""legal_moves"": [32]}]"
404,INPROC_8178CC,3,24,team1,0,15,24,15,4,?:Positions.EAST:21 | ?:Positions.NORTH:26 | ?:Positions.WEST:28 | ?:Positions.SOUTH:29,"[{""position"": ""Positions.EAST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [0, 5, 8, 15, 21, 24, 25, 30], ""legal_moves"": [0, 5, 8, 15, 21, 24, 25, 30]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""21""], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [2, 3, 6, 7, 22, 23, 26, 27], ""legal_moves"": [22, 23, 26, 27]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""21"", ""26""], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [4, 12, 16, 17, 28, 33, 36, 39], ""legal_moves"": [28]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""21"", ""26"", ""28""], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [1, 9, 14, 18, 20, 29, 35, 38], ""legal_moves"": [20, 29]}]"
404,INPROC_8178CC,4,11,team1,24,15,35,15,4,?:Positions.SOUTH:9 | ?:Positions.EAST:0 | ?:Positions.NORTH:2 | ?:Positions.WEST:4,"[{""position"": ""Positions.SOUTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [1, 9, 14, 18, 20, 35, 38], ""legal_moves"": [1, 9, 14, 18, 20, 35, 38]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""9""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [0, 5, 8, 15, 24, 25, 30], ""legal_moves"": [0, 5, 8]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""9"", ""0""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [2, 3, 6, 7, 22, 23, 27], ""legal_moves"": [2, 3, 6, 7]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""9"", ""0"", ""2""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [4, 12, 16, 17, 33, 36, 39], ""legal_moves"": [4]}]"
404,INPROC_8178CC,5,13,team2,35,15,35,28,4,?:Positions.SOUTH:1 | ?:Positions.EAST:8 | ?:Positions.NORTH:3 | ?:Positions.WEST:36,"[{""position"": ""Positions.SOUTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [1, 14, 18, 20, 35, 38], ""legal_moves"": [1, 14, 18, 20, 35, 38]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""1""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [5, 8, 15, 24, 25, 30], ""legal_moves"": [5, 8]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""1"", ""8""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [3, 6, 7, 22, 23, 27], ""legal_moves"": [3, 6, 7]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""1"", ""8"", ""3""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [12, 16, 17, 33, 36, 39], ""legal_moves"": [12, 16, 17, 33, 36, 39]}]"
