game_number,game_id,match_number,rounds_played,winner_team,winner_label,team1_score,team2_score,trump_card,trump_suit,phase,finished_at
157,INPROC_DB6E9C,1,10,team1,Team 1 (N/S),62,58,7,♣,finished,2026-05-13T14:41:00.672726+00:00
158,INPROC_57D484,1,10,team2,Team 2 (E/W),16,104,4,♣,finished,2026-05-13T14:41:00.687788+00:00
159,INPROC_54974E,1,10,team2,Team 2 (E/W),43,77,25,♥,finished,2026-05-13T14:41:00.703507+00:00
160,INPROC_238C82,1,10,team1,Team 1 (N/S),66,54,5,♣,finished,2026-05-13T14:41:00.718444+00:00
161,INPROC_BCB7DF,1,10,team1,Team 1 (N/S),112,8,13,♦,finished,2026-05-13T14:41:00.732965+00:00
162,INPROC_C1DF09,1,10,team2,Team 2 (E/W),23,97,0,♣,finished,2026-05-13T14:41:00.747977+00:00
163,INPROC_F730DD,1,10,team2,Team 2 (E/W),32,88,22,♥,finished,2026-05-13T14:41:00.762913+00:00
164,INPROC_812BB5,1,10,team1,Team 1 (N/S),66,54,24,♥,finished,2026-05-13T14:41:00.778037+00:00
165,INPROC_648ED8,1,10,team2,Team 2 (E/W),42,78,0,♣,finished,2026-05-13T14:41:00.793029+00:00
166,INPROC_D05B5D,1,10,team2,Team 2 (E/W),55,65,13,♦,finished,2026-05-13T14:41:00.807429+00:00
167,INPROC_C52D29,1,10,team1,Team 1 (N/S),85,35,11,♦,finished,2026-05-13T14:41:00.822029+00:00
168,INPROC_8251E0,1,10,team2,Team 2 (E/W),31,89,9,♣,finished,2026-05-13T14:41:00.837203+00:00
169,INPROC_C36846,1,10,team1,Team 1 (N/S),71,49,39,♠,finished,2026-05-13T14:41:00.852763+00:00
170,INPROC_7064D9,1,10,team2,Team 2 (E/W),17,103,39,♠,finished,2026-05-13T14:41:00.868214+00:00
171,INPROC_B43D48,1,10,team1,Team 1 (N/S),100,20,22,♥,finished,2026-05-13T14:41:00.884574+00:00
172,INPROC_BEA0C1,1,10,team1,Team 1 (N/S),67,53,2,♣,finished,2026-05-13T14:41:00.900393+00:00
173,INPROC_FD3EA3,1,10,team1,Team 1 (N/S),61,59,15,♦,finished,2026-05-13T14:41:00.916609+00:00
