round,player_name,position,card,player_id,timestamp
6,Alyssa,EAST,1,8d3094de,1776952759.07619
6,Rita,NORTH,6,9666a52b,1776952759.1547525
6,Serana,WEST,27,21a1c6c8,1776952759.1547525
6,Ava,SOUTH,21,25102457,1776952759.1547525
6,Alyssa,EAST,1,8d3094de,1776952759.1547525
6,Rita,NORTH,6,9666a52b,1776952759.2388034
6,Serana,WEST,27,21a1c6c8,1776952759.2388034
6,Ava,SOUTH,21,25102457,1776952759.2388034
6,Alyssa,EAST,1,8d3094de,1776952759.2388034
6,Rita,NORTH,6,9666a52b,1776952759.3231528
6,Serana,WEST,27,21a1c6c8,1776952759.3231528
6,Ava,SOUTH,21,25102457,1776952759.3231528
6,Alyssa,EAST,1,8d3094de,1776952759.3231528
6,Rita,NORTH,6,9666a52b,1776952759.3985558
6,Serana,WEST,27,21a1c6c8,1776952759.3985558
6,Ava,SOUTH,21,25102457,1776952759.3985558
6,Alyssa,EAST,1,8d3094de,1776952759.3985558
6,Rita,NORTH,6,9666a52b,1776952759.4704459
6,Serana,WEST,27,21a1c6c8,1776952759.4704459
6,Ava,SOUTH,21,25102457,1776952759.4704459
6,Alyssa,EAST,1,8d3094de,1776952759.4704459
6,Rita,NORTH,6,9666a52b,1776952759.547602
6,Serana,WEST,27,21a1c6c8,1776952759.547602
6,Ava,SOUTH,21,25102457,1776952759.547602
6,Alyssa,EAST,1,8d3094de,1776952759.547602
6,Rita,NORTH,6,9666a52b,1776952759.622063
6,Serana,WEST,27,21a1c6c8,1776952759.622063
6,Ava,SOUTH,21,25102457,1776952759.622063
6,Alyssa,EAST,1,8d3094de,1776952759.622063
6,Rita,NORTH,6,9666a52b,1776952759.6983266
6,Serana,WEST,27,21a1c6c8,1776952759.6983266
6,Ava,SOUTH,21,25102457,1776952759.6983266
6,Alyssa,EAST,1,8d3094de,1776952759.6983266
6,Rita,NORTH,6,9666a52b,1776952759.7720947
6,Serana,WEST,27,21a1c6c8,1776952759.7720947
6,Ava,SOUTH,21,25102457,1776952759.7720947
6,Alyssa,EAST,1,8d3094de,1776952759.7720947
6,Rita,NORTH,6,9666a52b,1776952759.8435082
6,Serana,WEST,27,21a1c6c8,1776952759.8435082
6,Ava,SOUTH,21,25102457,1776952759.8435082
6,Alyssa,EAST,1,8d3094de,1776952759.8435082
6,Rita,NORTH,6,9666a52b,1776952759.9152994
6,Serana,WEST,27,21a1c6c8,1776952759.9152994
6,Ava,SOUTH,21,25102457,1776952759.9152994
6,Alyssa,EAST,1,8d3094de,1776952759.9152994
6,Rita,NORTH,6,9666a52b,1776952759.9896214
6,Serana,WEST,27,21a1c6c8,1776952759.9896214
6,Ava,SOUTH,21,25102457,1776952759.9896214
6,Alyssa,EAST,1,8d3094de,1776952759.9896214
6,Rita,NORTH,6,9666a52b,1776952760.0631454
6,Serana,WEST,27,21a1c6c8,1776952760.0631454
6,Ava,SOUTH,21,25102457,1776952760.0631454
6,Alyssa,EAST,1,8d3094de,1776952760.0631454
7,Serana,WEST,37,21a1c6c8,1776952760.2166016
7,Ava,SOUTH,14,25102457,1776952760.2166016
7,Alyssa,EAST,36,8d3094de,1776952760.2166016
7,Serana,WEST,37,21a1c6c8,1776952760.294044
7,Ava,SOUTH,14,25102457,1776952760.294044
7,Alyssa,EAST,36,8d3094de,1776952760.294044
7,Rita,NORTH,38,9666a52b,1776952760.294044
7,Serana,WEST,37,21a1c6c8,1776952760.3709345
7,Ava,SOUTH,14,25102457,1776952760.3709345
7,Alyssa,EAST,36,8d3094de,1776952760.3709345
7,Rita,NORTH,38,9666a52b,1776952760.3709345
7,Serana,WEST,37,21a1c6c8,1776952760.4467013
7,Ava,SOUTH,14,25102457,1776952760.4467013
7,Alyssa,EAST,36,8d3094de,1776952760.4467013
7,Rita,NORTH,38,9666a52b,1776952760.4467013
7,Serana,WEST,37,21a1c6c8,1776952760.5220451
7,Ava,SOUTH,14,25102457,1776952760.5220451
7,Alyssa,EAST,36,8d3094de,1776952760.5220451
7,Rita,NORTH,38,9666a52b,1776952760.5220451
7,Serana,WEST,37,21a1c6c8,1776952760.5958323
7,Ava,SOUTH,14,25102457,1776952760.5958323
7,Alyssa,EAST,36,8d3094de,1776952760.5958323
7,Rita,NORTH,38,9666a52b,1776952760.5958323
7,Serana,WEST,37,21a1c6c8,1776952760.671287
7,Ava,SOUTH,14,25102457,1776952760.671287
7,Alyssa,EAST,36,8d3094de,1776952760.671287
7,Rita,NORTH,38,9666a52b,1776952760.671287
7,Serana,WEST,37,21a1c6c8,1776952760.7565129
7,Ava,SOUTH,14,25102457,1776952760.7565129
7,Alyssa,EAST,36,8d3094de,1776952760.7565129
7,Rita,NORTH,38,9666a52b,1776952760.7565129
7,Serana,WEST,37,21a1c6c8,1776952760.8377814
7,Ava,SOUTH,14,25102457,1776952760.8377814
7,Alyssa,EAST,36,8d3094de,1776952760.8377814
7,Rita,NORTH,38,9666a52b,1776952760.8377814
7,Serana,WEST,37,21a1c6c8,1776952760.9144073
7,Ava,SOUTH,14,25102457,1776952760.9144073
7,Alyssa,EAST,36,8d3094de,1776952760.9144073
7,Rita,NORTH,38,9666a52b,1776952760.9144073
7,Serana,WEST,37,21a1c6c8,1776952760.9873393
7,Ava,SOUTH,14,25102457,1776952760.9873393
7,Alyssa,EAST,36,8d3094de,1776952760.9873393
7,Rita,NORTH,38,9666a52b,1776952760.9873393
7,Serana,WEST,37,21a1c6c8,1776952761.0672805
7,Ava,SOUTH,14,25102457,1776952761.0672805
7,Alyssa,EAST,36,8d3094de,1776952761.0672805
7,Rita,NORTH,38,9666a52b,1776952761.0672805
7,Serana,WEST,37,21a1c6c8,1776952761.1471412
7,Ava,SOUTH,14,25102457,1776952761.1471412
7,Alyssa,EAST,36,8d3094de,1776952761.1471412
7,Rita,NORTH,38,9666a52b,1776952761.1471412
7,Serana,WEST,37,21a1c6c8,1776952761.2204077
7,Ava,SOUTH,14,25102457,1776952761.2204077
7,Alyssa,EAST,36,8d3094de,1776952761.2204077
7,Rita,NORTH,38,9666a52b,1776952761.2204077
7,Serana,WEST,37,21a1c6c8,1776952761.293995
7,Ava,SOUTH,14,25102457,1776952761.293995
7,Alyssa,EAST,36,8d3094de,1776952761.293995
7,Rita,NORTH,38,9666a52b,1776952761.293995
7,Serana,WEST,37,21a1c6c8,1776952761.36735
7,Ava,SOUTH,14,25102457,1776952761.36735
7,Alyssa,EAST,36,8d3094de,1776952761.36735
7,Rita,NORTH,38,9666a52b,1776952761.36735
7,Serana,WEST,37,21a1c6c8,1776952761.4430213
7,Ava,SOUTH,14,25102457,1776952761.4430213
7,Alyssa,EAST,36,8d3094de,1776952761.4430213
7,Rita,NORTH,38,9666a52b,1776952761.4430213
7,Serana,WEST,37,21a1c6c8,1776952761.5206265
7,Ava,SOUTH,14,25102457,1776952761.5206265
7,Alyssa,EAST,36,8d3094de,1776952761.5206265
7,Rita,NORTH,38,9666a52b,1776952761.5206265
7,Serana,WEST,37,21a1c6c8,1776952761.595479
7,Ava,SOUTH,14,25102457,1776952761.595479
7,Alyssa,EAST,36,8d3094de,1776952761.595479
7,Rita,NORTH,38,9666a52b,1776952761.595479
7,Serana,WEST,37,21a1c6c8,1776952761.6711001
7,Ava,SOUTH,14,25102457,1776952761.6711001
7,Alyssa,EAST,36,8d3094de,1776952761.6711001
7,Rita,NORTH,38,9666a52b,1776952761.6711001
7,Serana,WEST,37,21a1c6c8,1776952761.745805
7,Ava,SOUTH,14,25102457,1776952761.745805
7,Alyssa,EAST,36,8d3094de,1776952761.745805
7,Rita,NORTH,38,9666a52b,1776952761.745805
7,Serana,WEST,37,21a1c6c8,1776952761.828946
7,Ava,SOUTH,14,25102457,1776952761.828946
7,Alyssa,EAST,36,8d3094de,1776952761.828946
7,Rita,NORTH,38,9666a52b,1776952761.828946
7,Serana,WEST,37,21a1c6c8,1776952761.903768
7,Ava,SOUTH,14,25102457,1776952761.903768
7,Alyssa,EAST,36,8d3094de,1776952761.903768
7,Rita,NORTH,38,9666a52b,1776952761.903768
8,Rita,NORTH,8,9666a52b,1776952762.054041
8,Rita,NORTH,8,9666a52b,1776952762.1306124
8,Serana,WEST,34,21a1c6c8,1776952762.1306124
8,Ava,SOUTH,25,25102457,1776952762.1306124
8,Alyssa,EAST,2,8d3094de,1776952762.1306124
8,Rita,NORTH,8,9666a52b,1776952762.204733
8,Serana,WEST,34,21a1c6c8,1776952762.204733
8,Ava,SOUTH,25,25102457,1776952762.204733
8,Alyssa,EAST,2,8d3094de,1776952762.204733
8,Rita,NORTH,8,9666a52b,1776952762.2849557
8,Serana,WEST,34,21a1c6c8,1776952762.2849557
8,Ava,SOUTH,25,25102457,1776952762.2849557
8,Alyssa,EAST,2,8d3094de,1776952762.2849557
8,Rita,NORTH,8,9666a52b,1776952762.3616357
8,Serana,WEST,34,21a1c6c8,1776952762.3616357
8,Ava,SOUTH,25,25102457,1776952762.3616357
8,Alyssa,EAST,2,8d3094de,1776952762.3616357
8,Rita,NORTH,8,9666a52b,1776952762.4350657
8,Serana,WEST,34,21a1c6c8,1776952762.4350657
8,Ava,SOUTH,25,25102457,1776952762.4350657
8,Alyssa,EAST,2,8d3094de,1776952762.4350657
8,Rita,NORTH,8,9666a52b,1776952762.5086045
8,Serana,WEST,34,21a1c6c8,1776952762.5086045
8,Ava,SOUTH,25,25102457,1776952762.5086045
8,Alyssa,EAST,2,8d3094de,1776952762.5086045
8,Rita,NORTH,8,9666a52b,1776952762.5886536
8,Serana,WEST,34,21a1c6c8,1776952762.5886536
8,Ava,SOUTH,25,25102457,1776952762.5886536
8,Alyssa,EAST,2,8d3094de,1776952762.5886536
8,Rita,NORTH,8,9666a52b,1776952762.6630316
8,Serana,WEST,34,21a1c6c8,1776952762.6630316
8,Ava,SOUTH,25,25102457,1776952762.6630316
8,Alyssa,EAST,2,8d3094de,1776952762.6630316
8,Rita,NORTH,8,9666a52b,1776952762.7432683
8,Serana,WEST,34,21a1c6c8,1776952762.7432683
8,Ava,SOUTH,25,25102457,1776952762.7432683
8,Alyssa,EAST,2,8d3094de,1776952762.7432683
8,Rita,NORTH,8,9666a52b,1776952762.8176963
8,Serana,WEST,34,21a1c6c8,1776952762.8176963
8,Ava,SOUTH,25,25102457,1776952762.8176963
8,Alyssa,EAST,2,8d3094de,1776952762.8176963
8,Rita,NORTH,8,9666a52b,1776952762.9000423
8,Serana,WEST,34,21a1c6c8,1776952762.9000423
8,Ava,SOUTH,25,25102457,1776952762.9000423
8,Alyssa,EAST,2,8d3094de,1776952762.9000423
8,Rita,NORTH,8,9666a52b,1776952762.978831
8,Serana,WEST,34,21a1c6c8,1776952762.978831
8,Ava,SOUTH,25,25102457,1776952762.978831
8,Alyssa,EAST,2,8d3094de,1776952762.978831
8,Rita,NORTH,8,9666a52b,1776952763.055641
8,Serana,WEST,34,21a1c6c8,1776952763.055641
8,Ava,SOUTH,25,25102457,1776952763.055641
8,Alyssa,EAST,2,8d3094de,1776952763.055641
8,Rita,NORTH,8,9666a52b,1776952763.135588
8,Serana,WEST,34,21a1c6c8,1776952763.135588
8,Ava,SOUTH,25,25102457,1776952763.135588
8,Alyssa,EAST,2,8d3094de,1776952763.135588
8,Rita,NORTH,8,9666a52b,1776952763.2185912
8,Serana,WEST,34,21a1c6c8,1776952763.2185912
8,Ava,SOUTH,25,25102457,1776952763.2185912
8,Alyssa,EAST,2,8d3094de,1776952763.2185912
8,Rita,NORTH,8,9666a52b,1776952763.2937226
8,Serana,WEST,34,21a1c6c8,1776952763.2937226
8,Ava,SOUTH,25,25102457,1776952763.2937226
8,Alyssa,EAST,2,8d3094de,1776952763.2937226
8,Rita,NORTH,8,9666a52b,1776952763.370566
8,Serana,WEST,34,21a1c6c8,1776952763.370566
8,Ava,SOUTH,25,25102457,1776952763.370566
8,Alyssa,EAST,2,8d3094de,1776952763.370566
8,Rita,NORTH,8,9666a52b,1776952763.4497976
8,Serana,WEST,34,21a1c6c8,1776952763.4497976
8,Ava,SOUTH,25,25102457,1776952763.4497976
8,Alyssa,EAST,2,8d3094de,1776952763.4497976
8,Rita,NORTH,8,9666a52b,1776952763.5249643
8,Serana,WEST,34,21a1c6c8,1776952763.5249643
8,Ava,SOUTH,25,25102457,1776952763.5249643
8,Alyssa,EAST,2,8d3094de,1776952763.5249643
8,Rita,NORTH,8,9666a52b,1776952763.602394
8,Serana,WEST,34,21a1c6c8,1776952763.602394
8,Ava,SOUTH,25,25102457,1776952763.602394
8,Alyssa,EAST,2,8d3094de,1776952763.602394
8,Rita,NORTH,8,9666a52b,1776952763.6783347
8,Serana,WEST,34,21a1c6c8,1776952763.6783347
8,Ava,SOUTH,25,25102457,1776952763.6783347
8,Alyssa,EAST,2,8d3094de,1776952763.6783347
8,Rita,NORTH,8,9666a52b,1776952763.7567346
8,Serana,WEST,34,21a1c6c8,1776952763.7567346
8,Ava,SOUTH,25,25102457,1776952763.7567346
8,Alyssa,EAST,2,8d3094de,1776952763.7567346
9,Ava,SOUTH,29,25102457,1776952763.9292808
9,Alyssa,EAST,3,8d3094de,1776952763.9292808
9,Ava,SOUTH,29,25102457,1776952764.0124533
9,Alyssa,EAST,3,8d3094de,1776952764.0124533
9,Rita,NORTH,22,9666a52b,1776952764.0124533
9,Serana,WEST,39,21a1c6c8,1776952764.0124533
9,Ava,SOUTH,29,25102457,1776952764.091077
9,Alyssa,EAST,3,8d3094de,1776952764.091077
9,Rita,NORTH,22,9666a52b,1776952764.091077
9,Serana,WEST,39,21a1c6c8,1776952764.091077
9,Ava,SOUTH,29,25102457,1776952764.1730494
9,Alyssa,EAST,3,8d3094de,1776952764.1730494
9,Rita,NORTH,22,9666a52b,1776952764.1730494
9,Serana,WEST,39,21a1c6c8,1776952764.1730494
9,Ava,SOUTH,29,25102457,1776952764.25296
9,Alyssa,EAST,3,8d3094de,1776952764.25296
9,Rita,NORTH,22,9666a52b,1776952764.25296
9,Serana,WEST,39,21a1c6c8,1776952764.25296
9,Ava,SOUTH,29,25102457,1776952764.336063
9,Alyssa,EAST,3,8d3094de,1776952764.336063
9,Rita,NORTH,22,9666a52b,1776952764.336063
9,Serana,WEST,39,21a1c6c8,1776952764.336063
9,Ava,SOUTH,29,25102457,1776952764.4132464
9,Alyssa,EAST,3,8d3094de,1776952764.4132464
9,Rita,NORTH,22,9666a52b,1776952764.4132464
9,Serana,WEST,39,21a1c6c8,1776952764.4132464
9,Ava,SOUTH,29,25102457,1776952764.4917226
9,Alyssa,EAST,3,8d3094de,1776952764.4917226
9,Rita,NORTH,22,9666a52b,1776952764.4917226
9,Serana,WEST,39,21a1c6c8,1776952764.4917226
9,Ava,SOUTH,29,25102457,1776952764.5656593
9,Alyssa,EAST,3,8d3094de,1776952764.5656593
9,Rita,NORTH,22,9666a52b,1776952764.5656593
9,Serana,WEST,39,21a1c6c8,1776952764.5656593
9,Ava,SOUTH,29,25102457,1776952764.6438086
9,Alyssa,EAST,3,8d3094de,1776952764.6438086
9,Rita,NORTH,22,9666a52b,1776952764.6438086
9,Serana,WEST,39,21a1c6c8,1776952764.6438086
9,Ava,SOUTH,29,25102457,1776952764.722731
9,Alyssa,EAST,3,8d3094de,1776952764.722731
9,Rita,NORTH,22,9666a52b,1776952764.722731
9,Serana,WEST,39,21a1c6c8,1776952764.722731
9,Ava,SOUTH,29,25102457,1776952764.7996023
9,Alyssa,EAST,3,8d3094de,1776952764.7996023
9,Rita,NORTH,22,9666a52b,1776952764.7996023
9,Serana,WEST,39,21a1c6c8,1776952764.7996023
9,Ava,SOUTH,29,25102457,1776952764.8765087
9,Alyssa,EAST,3,8d3094de,1776952764.8765087
9,Rita,NORTH,22,9666a52b,1776952764.8765087
9,Serana,WEST,39,21a1c6c8,1776952764.8765087
9,Ava,SOUTH,29,25102457,1776952764.9512105
9,Alyssa,EAST,3,8d3094de,1776952764.9512105
9,Rita,NORTH,22,9666a52b,1776952764.9512105
9,Serana,WEST,39,21a1c6c8,1776952764.9512105
9,Ava,SOUTH,29,25102457,1776952765.0264459
9,Alyssa,EAST,3,8d3094de,1776952765.0264459
9,Rita,NORTH,22,9666a52b,1776952765.0264459
9,Serana,WEST,39,21a1c6c8,1776952765.0264459
9,Ava,SOUTH,29,25102457,1776952765.1028166
9,Alyssa,EAST,3,8d3094de,1776952765.1028166
9,Rita,NORTH,22,9666a52b,1776952765.1028166
9,Serana,WEST,39,21a1c6c8,1776952765.1028166
9,Ava,SOUTH,29,25102457,1776952765.1789756
9,Alyssa,EAST,3,8d3094de,1776952765.1789756
9,Rita,NORTH,22,9666a52b,1776952765.1789756
9,Serana,WEST,39,21a1c6c8,1776952765.1789756
9,Ava,SOUTH,29,25102457,1776952765.255933
9,Alyssa,EAST,3,8d3094de,1776952765.255933
9,Rita,NORTH,22,9666a52b,1776952765.255933
9,Serana,WEST,39,21a1c6c8,1776952765.255933
9,Ava,SOUTH,29,25102457,1776952765.3325553
9,Alyssa,EAST,3,8d3094de,1776952765.3325553
9,Rita,NORTH,22,9666a52b,1776952765.3325553
9,Serana,WEST,39,21a1c6c8,1776952765.3325553
9,Ava,SOUTH,29,25102457,1776952765.4072337
9,Alyssa,EAST,3,8d3094de,1776952765.4072337
9,Rita,NORTH,22,9666a52b,1776952765.4072337
9,Serana,WEST,39,21a1c6c8,1776952765.4072337
9,Ava,SOUTH,29,25102457,1776952765.4852736
9,Alyssa,EAST,3,8d3094de,1776952765.4852736
9,Rita,NORTH,22,9666a52b,1776952765.4852736
9,Serana,WEST,39,21a1c6c8,1776952765.4852736
9,Ava,SOUTH,29,25102457,1776952765.558834
9,Alyssa,EAST,3,8d3094de,1776952765.558834
9,Rita,NORTH,22,9666a52b,1776952765.558834
9,Serana,WEST,39,21a1c6c8,1776952765.558834
9,Ava,SOUTH,29,25102457,1776952765.644678
9,Alyssa,EAST,3,8d3094de,1776952765.644678
9,Rita,NORTH,22,9666a52b,1776952765.644678
9,Serana,WEST,39,21a1c6c8,1776952765.644678
10,Ava,SOUTH,28,25102457,1776952765.7986248
10,Ava,SOUTH,28,25102457,1776952765.8760276
10,Alyssa,EAST,7,8d3094de,1776952765.8760276
10,Ava,SOUTH,28,25102457,1776952765.950932
10,Alyssa,EAST,7,8d3094de,1776952765.950932
10,Rita,NORTH,12,9666a52b,1776952765.950932
10,Serana,WEST,30,21a1c6c8,1776952765.950932
10,Ava,SOUTH,28,25102457,1776952766.0272446
10,Alyssa,EAST,7,8d3094de,1776952766.0272446
10,Rita,NORTH,12,9666a52b,1776952766.0272446
10,Serana,WEST,30,21a1c6c8,1776952766.0272446
10,Ava,SOUTH,28,25102457,1776952766.1039567
10,Alyssa,EAST,7,8d3094de,1776952766.1039567
10,Rita,NORTH,12,9666a52b,1776952766.1039567
10,Serana,WEST,30,21a1c6c8,1776952766.1039567
10,Ava,SOUTH,28,25102457,1776952766.1796305
10,Alyssa,EAST,7,8d3094de,1776952766.1796305
10,Rita,NORTH,12,9666a52b,1776952766.1796305
10,Serana,WEST,30,21a1c6c8,1776952766.1796305
10,Ava,SOUTH,28,25102457,1776952766.2542152
10,Alyssa,EAST,7,8d3094de,1776952766.2542152
10,Rita,NORTH,12,9666a52b,1776952766.2542152
10,Serana,WEST,30,21a1c6c8,1776952766.2542152
10,Ava,SOUTH,28,25102457,1776952766.3297925
10,Alyssa,EAST,7,8d3094de,1776952766.3297925
10,Rita,NORTH,12,9666a52b,1776952766.3297925
10,Serana,WEST,30,21a1c6c8,1776952766.3297925
10,Ava,SOUTH,28,25102457,1776952766.4094012
10,Alyssa,EAST,7,8d3094de,1776952766.4094012
10,Rita,NORTH,12,9666a52b,1776952766.4094012
10,Serana,WEST,30,21a1c6c8,1776952766.4094012
10,Ava,SOUTH,28,25102457,1776952766.4844062
10,Alyssa,EAST,7,8d3094de,1776952766.4844062
10,Rita,NORTH,12,9666a52b,1776952766.4844062
10,Serana,WEST,30,21a1c6c8,1776952766.4844062
10,Ava,SOUTH,28,25102457,1776952766.5634403
10,Alyssa,EAST,7,8d3094de,1776952766.5634403
10,Rita,NORTH,12,9666a52b,1776952766.5634403
10,Serana,WEST,30,21a1c6c8,1776952766.5634403
10,Ava,SOUTH,28,25102457,1776952766.6464052
10,Alyssa,EAST,7,8d3094de,1776952766.6464052
10,Rita,NORTH,12,9666a52b,1776952766.6464052
10,Serana,WEST,30,21a1c6c8,1776952766.6464052
10,Ava,SOUTH,28,25102457,1776952766.7236972
10,Alyssa,EAST,7,8d3094de,1776952766.7236972
10,Rita,NORTH,12,9666a52b,1776952766.7236972
10,Serana,WEST,30,21a1c6c8,1776952766.7236972
10,Ava,SOUTH,28,25102457,1776952766.7987509
10,Alyssa,EAST,7,8d3094de,1776952766.7987509
10,Rita,NORTH,12,9666a52b,1776952766.7987509
10,Serana,WEST,30,21a1c6c8,1776952766.7987509
10,Ava,SOUTH,28,25102457,1776952766.8754606
10,Alyssa,EAST,7,8d3094de,1776952766.8754606
10,Rita,NORTH,12,9666a52b,1776952766.8754606
10,Serana,WEST,30,21a1c6c8,1776952766.8754606
10,Ava,SOUTH,28,25102457,1776952766.948903
10,Alyssa,EAST,7,8d3094de,1776952766.948903
10,Rita,NORTH,12,9666a52b,1776952766.948903
10,Serana,WEST,30,21a1c6c8,1776952766.948903
10,Ava,SOUTH,28,25102457,1776952767.0232487
10,Alyssa,EAST,7,8d3094de,1776952767.0232487
10,Rita,NORTH,12,9666a52b,1776952767.0232487
10,Serana,WEST,30,21a1c6c8,1776952767.0232487
10,Ava,SOUTH,28,25102457,1776952767.097534
10,Alyssa,EAST,7,8d3094de,1776952767.097534
10,Rita,NORTH,12,9666a52b,1776952767.097534
10,Serana,WEST,30,21a1c6c8,1776952767.097534
10,Ava,SOUTH,28,25102457,1776952767.1723678
10,Alyssa,EAST,7,8d3094de,1776952767.1723678
10,Rita,NORTH,12,9666a52b,1776952767.1723678
10,Serana,WEST,30,21a1c6c8,1776952767.1723678
10,Ava,SOUTH,28,25102457,1776952767.2457297
10,Alyssa,EAST,7,8d3094de,1776952767.2457297
10,Rita,NORTH,12,9666a52b,1776952767.2457297
10,Serana,WEST,30,21a1c6c8,1776952767.2457297
10,Ava,SOUTH,28,25102457,1776952767.3205788
10,Alyssa,EAST,7,8d3094de,1776952767.3205788
10,Rita,NORTH,12,9666a52b,1776952767.3205788
10,Serana,WEST,30,21a1c6c8,1776952767.3205788
10,Ava,SOUTH,28,25102457,1776952767.401796
10,Alyssa,EAST,7,8d3094de,1776952767.401796
10,Rita,NORTH,12,9666a52b,1776952767.401796
10,Serana,WEST,30,21a1c6c8,1776952767.401796
10,Ava,SOUTH,28,25102457,1776952767.4783607
10,Alyssa,EAST,7,8d3094de,1776952767.4783607
10,Rita,NORTH,12,9666a52b,1776952767.4783607
10,Serana,WEST,30,21a1c6c8,1776952767.4783607
10,Ava,SOUTH,28,25102457,1776952767.551701
10,Alyssa,EAST,7,8d3094de,1776952767.551701
10,Rita,NORTH,12,9666a52b,1776952767.551701
10,Serana,WEST,30,21a1c6c8,1776952767.551701
