game_id,round,player,position,card_played,cards_in_trick,position_in_trick,lead_suit,trump,team_scores,hand_before,legal_moves
00F4E7,8,E,Positions.EAST,7,[],0,♣,♣,"{'team1': 24, 'team2': 62}","[7, 22, 32]","[7, 22, 32]"
00F4E7,8,N,Positions.NORTH,1,"[{'player_id': 'ca3b103d', 'player_name': 'E', 'card': '7', 'position': 'Positions.EAST'}]",1,♣,♣,"{'team1': 24, 'team2': 62}","[1, 5, 6]","[1, 5, 6]"
00F4E7,8,W,Positions.WEST,9,"[{'player_id': 'ca3b103d', 'player_name': 'E', 'card': '7', 'position': 'Positions.EAST'}, {'player_id': 'c29a54d0', 'player_name': 'N', 'card': '1', 'position': 'Positions.NORTH'}, {'player_id': '96a99562', 'player_name': 'W', 'card': '9', 'position': 'Positions.WEST'}]",2,♣,♣,"{'team1': 24, 'team2': 62}","[10, 17]","[10, 17]"
00F4E7,8,S,Positions.SOUTH,3,"[{'player_id': 'ca3b103d', 'player_name': 'E', 'card': '7', 'position': 'Positions.EAST'}, {'player_id': 'c29a54d0', 'player_name': 'N', 'card': '1', 'position': 'Positions.NORTH'}, {'player_id': '96a99562', 'player_name': 'W', 'card': '9', 'position': 'Positions.WEST'}]",3,♣,♣,"{'team1': 24, 'team2': 62}","[3, 8, 13]","[3, 8]"
00F4E7,9,W,Positions.WEST,10,[],0,♦,♣,"{'team1': 24, 'team2': 77}","[10, 17]","[10, 17]"
00F4E7,9,S,Positions.SOUTH,13,"[{'player_id': '96a99562', 'player_name': 'W', 'card': '10', 'position': 'Positions.WEST'}, {'player_id': 'ddab613b', 'player_name': 'S', 'card': '13', 'position': 'Positions.SOUTH'}]",1,♦,♣,"{'team1': 24, 'team2': 77}",[8],[8]
00F4E7,9,E,Positions.EAST,22,"[{'player_id': '96a99562', 'player_name': 'W', 'card': '10', 'position': 'Positions.WEST'}, {'player_id': 'ddab613b', 'player_name': 'S', 'card': '13', 'position': 'Positions.SOUTH'}]",2,♦,♣,"{'team1': 24, 'team2': 77}","[22, 32]","[22, 32]"
00F4E7,9,N,Positions.NORTH,5,"[{'player_id': '96a99562', 'player_name': 'W', 'card': '10', 'position': 'Positions.WEST'}, {'player_id': 'ddab613b', 'player_name': 'S', 'card': '13', 'position': 'Positions.SOUTH'}, {'player_id': 'ca3b103d', 'player_name': 'E', 'card': '22', 'position': 'Positions.EAST'}]",3,♦,♣,"{'team1': 24, 'team2': 77}","[5, 6]","[5, 6]"
00F4E7,10,N,Positions.NORTH,6,[],0,♣,♣,"{'team1': 26, 'team2': 77}",[6],[6]
00F4E7,10,W,Positions.WEST,17,"[{'player_id': 'c29a54d0', 'player_name': 'N', 'card': '6', 'position': 'Positions.NORTH'}, {'player_id': '96a99562', 'player_name': 'W', 'card': '17', 'position': 'Positions.WEST'}]",1,♣,♣,"{'team1': 26, 'team2': 77}",[],[]
00F4E7,10,S,Positions.SOUTH,8,"[{'player_id': 'c29a54d0', 'player_name': 'N', 'card': '6', 'position': 'Positions.NORTH'}, {'player_id': '96a99562', 'player_name': 'W', 'card': '17', 'position': 'Positions.WEST'}]",2,♣,♣,"{'team1': 26, 'team2': 77}",[8],[8]
00F4E7,10,E,Positions.EAST,32,"[{'player_id': 'c29a54d0', 'player_name': 'N', 'card': '6', 'position': 'Positions.NORTH'}, {'player_id': '96a99562', 'player_name': 'W', 'card': '17', 'position': 'Positions.WEST'}, {'player_id': 'ddab613b', 'player_name': 'S', 'card': '8', 'position': 'Positions.SOUTH'}]",3,♣,♣,"{'team1': 26, 'team2': 77}",[],[]
