game_id,round,player,position,card_played,cards_in_trick,position_in_trick,lead_suit,trump,team_scores,hand_before,legal_moves
68B703,6,W,Positions.WEST,39,"[{'player_id': 'c853e5fa', 'player_name': 'N', 'card': '33', 'position': 'Positions.NORTH'}]",1,♠,♣,"{'team1': 18, 'team2': 17}","[2, 3, 6, 12, 39]",[39]
68B703,6,S,Positions.SOUTH,34,"[{'player_id': 'c853e5fa', 'player_name': 'N', 'card': '33', 'position': 'Positions.NORTH'}, {'player_id': 'af97fac0', 'player_name': 'W', 'card': '39', 'position': 'Positions.WEST'}]",2,♠,♣,"{'team1': 18, 'team2': 17}","[5, 8, 17, 36]",[36]
68B703,7,S,Positions.SOUTH,5,"[{'player_id': 'af97fac0', 'player_name': 'W', 'card': '2', 'position': 'Positions.WEST'}]",1,♣,♣,"{'team1': 18, 'team2': 30}","[5, 8, 17, 36]","[5, 8]"
68B703,8,E,Positions.EAST,9,[],0,♣,♣,"{'team1': 18, 'team2': 36}","[9, 19, 37]","[9, 19, 37]"
68B703,8,N,Positions.NORTH,32,"[{'player_id': '728bd01a', 'player_name': 'E', 'card': '9', 'position': 'Positions.EAST'}, {'player_id': 'c853e5fa', 'player_name': 'N', 'card': '32', 'position': 'Positions.NORTH'}]",1,♣,♣,"{'team1': 18, 'team2': 36}","[28, 38]","[28, 38]"
68B703,8,W,Positions.WEST,6,"[{'player_id': '728bd01a', 'player_name': 'E', 'card': '9', 'position': 'Positions.EAST'}, {'player_id': 'c853e5fa', 'player_name': 'N', 'card': '32', 'position': 'Positions.NORTH'}]",2,♣,♣,"{'team1': 18, 'team2': 36}","[3, 6, 12]","[3, 6]"
68B703,9,E,Positions.EAST,19,"[{'player_id': '728bd01a', 'player_name': 'E', 'card': '19', 'position': 'Positions.EAST'}]",0,♦,♣,"{'team1': 18, 'team2': 60}",[37],[37]
68B703,9,N,Positions.NORTH,28,"[{'player_id': '728bd01a', 'player_name': 'E', 'card': '19', 'position': 'Positions.EAST'}]",1,♦,♣,"{'team1': 18, 'team2': 60}","[28, 38]","[28, 38]"
68B703,9,W,Positions.WEST,12,"[{'player_id': '728bd01a', 'player_name': 'E', 'card': '19', 'position': 'Positions.EAST'}, {'player_id': 'c853e5fa', 'player_name': 'N', 'card': '28', 'position': 'Positions.NORTH'}, {'player_id': 'af97fac0', 'player_name': 'W', 'card': '12', 'position': 'Positions.WEST'}]",2,♦,♣,"{'team1': 18, 'team2': 60}","[3, 12]",[12]
68B703,9,S,Positions.SOUTH,17,"[{'player_id': '728bd01a', 'player_name': 'E', 'card': '19', 'position': 'Positions.EAST'}, {'player_id': 'c853e5fa', 'player_name': 'N', 'card': '28', 'position': 'Positions.NORTH'}, {'player_id': 'af97fac0', 'player_name': 'W', 'card': '12', 'position': 'Positions.WEST'}]",3,♦,♣,"{'team1': 18, 'team2': 60}","[17, 36]",[17]
68B703,10,N,Positions.NORTH,38,"[{'player_id': '728bd01a', 'player_name': 'E', 'card': '37', 'position': 'Positions.EAST'}, {'player_id': 'c853e5fa', 'player_name': 'N', 'card': '38', 'position': 'Positions.NORTH'}, {'player_id': 'af97fac0', 'player_name': 'W', 'card': '3', 'position': 'Positions.WEST'}]",1,♠,♣,"{'team1': 18, 'team2': 85}",[],[]
68B703,10,W,Positions.WEST,3,"[{'player_id': '728bd01a', 'player_name': 'E', 'card': '37', 'position': 'Positions.EAST'}, {'player_id': 'c853e5fa', 'player_name': 'N', 'card': '38', 'position': 'Positions.NORTH'}, {'player_id': 'af97fac0', 'player_name': 'W', 'card': '3', 'position': 'Positions.WEST'}]",2,♠,♣,"{'team1': 18, 'team2': 85}",[],[]
68B703,10,S,Positions.SOUTH,36,"[{'player_id': '728bd01a', 'player_name': 'E', 'card': '37', 'position': 'Positions.EAST'}, {'player_id': 'c853e5fa', 'player_name': 'N', 'card': '38', 'position': 'Positions.NORTH'}, {'player_id': 'af97fac0', 'player_name': 'W', 'card': '3', 'position': 'Positions.WEST'}]",3,♠,♣,"{'team1': 18, 'team2': 85}",[36],[36]
